source_plot_id,plot_code,let_out_id,let_out_name,letout_b_area_id,tenancy_id,tenancy_area_sqm,consumed_fsi,built_up_area_rec,built_up_area_commercial,is_active,status,from_date,to_date,update_timestamp
8106,104010274,4613,A-4,1537,10401628,278.7100,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8109,104010277,4616,ADDL.LAND OF EAST OF R R 1669,1567,10401644,279.2900,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8110,104010278,4617,ADDL.LAND EAST OF 1671,1568,10401645,146.2900,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
3606,205010002,1058,SITEA&B/STRIPX&Y,1586,20501111,125330.6900,0.2900,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
3631,205010005,1068,OLD RR NO 1537,1616,20501140,61406.9600,0.9600,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
3632,205010006,1069,OLD RR NO 1655,1617,20501141,17536.2900,0.9000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
3645,205010008,4378,GARAGE NO 2 ATT.TO AFS QUARTER,1637,20501207,35.6700,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
3646,205010009,4379,R R NO 1881,1639,20501210,1896.7100,1.5800,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
3731,205010010,1105,2(SEWREE GADI ADDA),1623,20501145,289.2100,2.3800,306.7000,381.7800,True,,2004-07-01,,2022-10-21 00:00:00
3731,205010010,1105,2(SEWREE GADI ADDA),1622,20501145,289.2100,0.0000,0.0000,688.3200,True,,2004-04-01,2004-06-30,2022-10-21 00:00:00
3731,205010010,1105,2(SEWREE GADI ADDA),1621,20501145,289.2100,0.0000,0.0000,0.0000,True,,1873-01-01,2004-03-31,2022-10-21 00:00:00
7545,205010021,2758,OLD RR NO 1692,1588,20501113,12529.4500,0.6600,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7558,205010034,2771,RR NO 1724,1605,20501130,9485.8700,1.1400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7559,205010035,2772,RR NO 1647,1606,20501131,15872.2100,0.5000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7560,205010036,2773,RR NO 1581,1607,20501132,17582.2600,0.7600,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7561,205010037,4982,RR NO 1540(ADDL LAND),1612,20501136,12425.0400,1.0100,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7563,205010039,4984,OLD RR NO 1547,1614,20501138,55.7400,0.2400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7564,205010040,4985,OLD RR NO 1594,1615,20501139,5800.9600,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7565,205010041,2778,ADDL.LAND NORTH OF OLD RR 1655,1618,20501142,1702.2600,0.9000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7569,205010045,2782,ADDL LAND TO N OF OLD RR 1692,1647,20501218,2173.3800,0.6600,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7571,205010047,2784,RR NO. 1836 & 1743,1652,20501225,6959.8300,0.6500,0.0000,0.0000,True,,1994-04-01,2019-12-27,2022-10-21 00:00:00
8112,205010051,4619,14 AT MANGANESE ORE DEPOT MSR,1576,20501101,1837.9900,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8124,205010063,4631,GARRAGE NO 3 ATTACHED AFS QTRS,1634,20501204,35.6700,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8125,205010064,4632,26 ADJ.TO GARAGE 3 AT AFS QTRS,1635,20501205,68.2800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8126,205010065,4633,GARRAGE 1 SOUTH OF EX.AFS.QTR.,1636,20501206,35.6700,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8128,205010067,4635,27 SEWREE TIMBER POND,1640,20501211,543.4800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8129,205010068,4636,120 NEW PLOT 28,1641,20501212,429.8600,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8251,205020001,4757,OLD R R NO 876,1663,20502220,283952.9400,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5478,206010021,2684,21,1680,20601117,67.3800,1.0000,0.0000,0.0000,True,,1967-11-01,,2022-10-21 00:00:00
5481,206010024,2687,26,1684,20601121,127.1800,1.4100,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5483,206010026,2689,29,1690,20601127,178.7500,1.1400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5485,206010028,2691,31,1692,20601129,66.6100,1.1500,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5486,206010029,2692,32,1693,20601130,136.8500,0.7600,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5490,206010033,2696,36,1697,20601134,49.8000,1.2200,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5503,206010046,2709,55,1723,20601209,84.5400,2.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5522,206010061,2727,92,1747,20601234,184.4100,0.9600,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5544,206010082,2748,120,1774,20601311,581.2900,0.9800,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5545,206010083,2749,121,1775,20601312,411.3700,1.6400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5547,206010085,2751,124,1778,20601315,734.5800,1.1400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7575,206010089,2788,R R NO 1927,1669,20601106,748.6100,0.8900,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8000,206010124,4507,24,1682,20601119,1331.6700,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8005,206010129,4512,100,1755,20601242,247.1200,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8006,206010130,4513,RR NO 2005,1780,20601317,327.6700,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7947,206020006,4461,60    (OPEN STRIP),1801,20602103,21.9500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5470,207010048,2676,5,1813,20701109,118.3600,0.4200,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5473,207010051,2679,12,1818,20701114,810.7600,1.1300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7637,207010076,2850,203 & 210,4464,20701129,15.0300,1.6100,0.0000,0.0000,True,,2023-08-02,,2022-10-21 00:00:00
7637,207010076,2850,203 & 210,1837,20701129,213.4900,1.6100,0.0000,0.0000,True,,1873-01-01,2023-08-01,2022-10-21 00:00:00
7648,207010087,2861,220 QUAY STREET,1853,20701143,150.3900,1.9400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7695,207010134,2908,R R 2004,1962,20701339,5499.3000,0.7300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7701,207010140,2914,328 SUPPLY OF RR 2004,1971,20701348,90.6700,0.4200,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7711,207010150,2924,334,1982,20701410,66.6100,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7711,207010150,6059,"L.F FOR OFFICE SPACE IN MARATHA MANDIR BLDG.
",4478,31209104,180.6200,0.0000,0.0000,0.0000,True,,2004-02-01,,2026-03-12 00:00:00
8007,207010151,4514,R R 1950,1847,20701139,3234.3200,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8008,207010152,4515,219 QUAY STREET,1852,20701142,330.9600,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8009,207010153,4516,228 QUAY RD,1862,20701150,132.8500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8010,207010154,4517,278,1912,20701249,244.0600,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8011,207010155,4518,294 B,1930,20701317,38.6500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
3695,208010030,1094,187A/1,2169,20801429,4.8300,0.3800,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4032,208010059,1173,32 AT PANTON BUNDER,2001,20801115,258.5500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5509,208010097,2714,62,2035,20801149,412.3000,0.4100,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7712,208010099,2925,RRNO 2017 AT MAGAZINE STREET,2000,20801114,2789.3200,0.7200,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7776,208010163,2989,118 KASSARA STREET,2093,20801305,55.1800,1.8900,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7779,208010166,2992,121 KASSARA STREET,2096,20801308,113.7100,1.2300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7804,208010191,3017,148 QUAY STREET,2124,20801336,146.4200,1.6200,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7816,208010203,3029,161,2139,20801349,153.8500,2.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7823,208010210,3036,COMPT 1&2,2187,20801447,102.0100,2.6800,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8015,208010291,4522,46 MAGAZINE STREET,2016,20801130,350.0600,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8017,208010293,4524, COMPTT 3,2188,20801448,9.2900,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8019,208010295,4526,215,2192,20801501,154.0300,1.0000,0.0000,0.0000,True,,2010-08-10,,2022-10-21 00:00:00
8019,208010295,4526,215,2191,20801501,507.2500,0.1700,0.0000,0.0000,True,,1873-01-01,2010-08-09,2022-10-21 00:00:00
7904,208020001,3117,SHOP 4 BPT CHAWL WADI BUNDER,2297,20802101,20.8100,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7905,208020002,3118,SHOP 5 WADI BR BPT CHAWL,2298,20802102,17.8400,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7906,208020003,3119,STALL NO 5 BPT CHAWL WADI BUND,2299,20802103,1.4900,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7907,208020004,3120,STALL NO.6 BPT WADI BUNDER,2300,20802104,1.4900,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7908,208020005,3121,STALL 8 BPT CHAWL WADI BUNDER,2301,20802105,1.4900,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7909,208020006,3122,STALL 11 BPT CHAWL WADI BR,2302,20802106,1.4900,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7910,208020007,3123,STALL 12 BPT WADI BR CHAWL,2303,20802107,1.4900,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7913,208020010,3126,NEW SHOP NO 3,2307,20802111,21.4500,1.5300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7914,208020011,3127,NEW SHOP NO 4,2308,20802112,21.4500,1.5300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7915,208020012,3128,SHOP NO 5 WADI BR,2309,20802113,21.4500,1.5400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7916,208020013,3129,NEW SHOP NO 6 WADI BUNDER,2310,20802114,21.4500,1.5400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7917,208020014,3130,NEW SHOP NO 2,2311,20802115,21.4500,1.5400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4230,309010007,1249,121,2486,30901421,71.3500,1.3100,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4234,309010010,1253,159,2492,30901428,11569.6800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4236,309010012,1255,161,2490,30901426,2.0000,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4284,309010014,1442,"120 121-A,121-B,122 & 119",2480,30901417,1348.6300,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4288,309010015,1443,124 & 125,2465,30901402,34.1400,1.0000,0.0000,0.0000,True,,2007-05-01,,2022-10-21 00:00:00
4288,309010015,1443,124 & 125,2464,30901402,34.1500,0.0000,0.0000,0.0000,True,,1873-01-01,2007-04-30,2022-10-21 00:00:00
4583,309010045,1755,OLD RR 1616,2364,30901149,138.0000,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4633,309010056,1800,PLOT NO 59 AT MANSON ROAD,2409,30901247,74.7900,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4639,309010060,1804,PLOT NO 78,2420,30901309,53.5100,2.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4661,309010072,1825,PT SHED ON PLOT NO.70,2417,30901306,105.3500,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7985,309010095,4492,FML PLOT 42 AT MANSON ROAD,2382,30901219,44.3100,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8134,309010099,4641,PLOT NO 48 AT MANSON ROAD,2406,30901244,35.4400,1.3700,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8136,309010101,4643,PLOT NO.60 AT MANSION ROAD,2410,30901248,19.5100,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8141,309010106,4648,PLOT NO 118,2451,30901338,139.3500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8152,309010117,4659,62 & 63,2481,30901418,128.5800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8153,309010118,4660,3,2487,30901423,14.8000,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8154,309010119,4661,"114,115,116,117coterminous with plt 159&159A",2502,30901468,1200.1200,0.0000,0.0000,0.0000,True,,2006-02-28,,2022-10-21 00:00:00
8218,309010142,4724,OLD R R 1829,2386,30901223,194.2600,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8232,309010147,4738,OLD RR 1622,2359,30901144,287.0700,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8233,309010148,4739,OLD R R 1866,2360,30901145,143.5400,1.2000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8234,309010149,4740,OLD RR 1621 MANSON ROAD,2361,30901146,143.5400,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4224,310010002,1243,92,2678,31001411,191.4700,1.7400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4231,310010004,1250,121,2728,31001509,567.7300,3.6500,1444.6500,627.2500,True,,2004-04-01,,2022-10-21 00:00:00
4231,310010004,1250,121,2727,31001509,567.7300,0.0000,0.0000,0.0000,True,,1873-01-01,2004-03-31,2022-10-21 00:00:00
4302,310010026,1457,161 SURAT STREET,2693,31001426,371.6100,1.0400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7919,310010209,3132,13 SHOLAPUR ST,2545,31001137,468.2400,0.5000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8155,310010213,4662,4 SOUTH ELPHISTON BRIDGE,2512,31001104,195.1000,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8161,310010219,4668,13 POONA ST(NORTH),2546,31001138,58.9900,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8162,310010220,4669,13 BET.SHOLAPUR & POONA ST.,2547,31001139,981.0700,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8171,310010229,4678,RR 1085 THANA STREET,2558,31001150,387.5400,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8172,310010230,4679,62 BARODA ST,2589,31001228,401.9000,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8173,310010231,4680,62/3 BARODA ST,2598,31001234,112.2300,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8174,310010232,4681,YT 76,2643,31001327,56.9500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8175,310010233,4682,Y T 33,2667,31001350,43.1300,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8177,310010235,4684,87/72,2674,31001407,144.6500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8178,310010236,4685,FINAL PLOT NO 80/A,2675,31001408,406.4300,4.3700,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8180,310010238,4687,PORTION OF PLOT 162,2744,31001525,481.6100,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8181,310010239,4688,POPRTION OF PLOT 162,2745,31001526,105.3500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8183,310010241,4690,164,2751,31001532,435.9900,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8184,310010242,4691,170-A,2759,31001549,16.2000,1.6200,0.0000,0.0000,True,,2014-09-06,,2022-10-21 00:00:00
8184,310010242,4691,170-A,2758,31001549,39.0200,1.6200,0.0000,0.0000,True,,1873-01-01,2014-09-05,2022-10-21 00:00:00
8247,310010243,4753,OIDRR1589,2580,31001221,310.3700,1.4400,0.0000,0.0000,True,,2015-10-06,,2022-10-21 00:00:00
8247,310010243,4753,OIDRR1589,2579,31001221,484.9500,1.4400,0.0000,0.0000,True,,1873-01-01,2015-10-05,2022-10-21 00:00:00
8248,310010244,4754,OLD RR NO 1143,2669,31001402,297.0100,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7986,311010065,4493,13/PART OF GARDEN PLOT C,2999,31101136,156.6300,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7987,311010066,4494,12 PART OF GARDEN PLOT C,3000,31101137,210.4600,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7989,311010068,4496,BEHIND STRAND HOUSE,3042,31101238,37.4000,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4539,311020026,1710,OLD R R NO 2082,3120,31102139,401.5300,3.4500,0.0000,1385.3300,True,,2004-04-01,,2022-10-21 00:00:00
4539,311020026,1710,OLD R R NO 2082,3119,31102139,401.5300,0.0000,0.0000,0.0000,True,,1873-01-01,2004-03-31,2022-10-21 00:00:00
7991,311020118,4498,R R 1925,3190,31102227,251.1200,0.9400,0.0000,235.2000,True,,2004-04-01,,2022-10-21 00:00:00
7991,311020118,4498,R R 1925,3189,31102227,251.1200,0.0000,0.0000,0.0000,True,,1873-01-01,2004-03-31,2022-10-21 00:00:00
7992,311020119,4499,BPORTION OF OLD R.R.1768,3215,31102239,1131.5600,1.9100,13.9400,2117.3300,True,,2004-04-01,,2022-10-21 00:00:00
7992,311020119,4499,BPORTION OF OLD R.R.1768,3214,31102239,1131.5600,0.0000,0.0000,0.0000,True,,1873-01-01,2004-03-31,2022-10-21 00:00:00
4213,312020004,1233,26,3333,31202144,77.7600,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4215,312020006,1235,36,3359,31202220,13.3800,2.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4332,312020017,1482,26B,3335,31202146,9.3800,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4358,312020030,1504,36 C/C,3348,31202209,2.2300,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4458,312020037,1600,GDN NO 158,3329,31202140,1184.4200,2.6900,0.0000,0.0000,True,,2010-04-01,,2022-10-21 00:00:00
4458,312020037,1600,GDN NO 158,3328,31202140,1184.5100,2.6900,0.0000,0.0000,True,,1873-01-01,2010-03-31,2022-10-21 00:00:00
4463,312020040,4412,GODOWN NO 162,3327,31202139,212.1900,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4586,312020048,1758,OLD RR 1773,3316,31202128,2719.9200,1.9100,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4613,312020052,1783,EAST GROUND FLOOR ROOM P T 161,3336,31202147,16.5400,2.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4883,312020064,2045,RR NO.1455,3366,31202226,972.8800,3.7900,837.0700,2853.3100,True,,2004-04-01,,2022-10-21 00:00:00
4883,312020064,2045,RR NO.1455,3365,31202226,972.8800,0.0000,0.0000,0.0000,True,,1873-01-01,2004-03-31,2022-10-21 00:00:00
7955,312020076,4466,LAND ADJ TO GO DOWN NO 169,3318,31202130,22.9500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7957,312020078,4468,15 ML 46,3339,31202150,757.0600,1.5300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7958,312020079,4469,36 D 2,3344,31202205,21.0000,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7959,312020080,4470,36 D 3,3345,31202206,26.8500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7961,312020082,4472,36 C/E,3350,31202211,2.2300,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7964,312020085,4475,36 B/A,3353,31202214,3.3400,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7966,312020087,4477,45,3369,31202229,36.0500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8193,312020089,4699,OLD R.R.NO.1861,3286,31202102,267.3800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7968,312030004,3162,66,3406,31203326,46.7100,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7969,312030005,4479,65,3407,31203327,490.5300,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4687,312050025,4425,R R 647,3413,31205102,428.6600,0.5000,,,True,,1873-01-01,2019-08-29,2022-10-21 00:00:00
5434,413040217,2593,PART OF 10/8,3757,41304404,51.1000,1.8700,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5434,413040217,2594,PART OF 10/8,3758,41304405,102.1900,2.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5434,413040217,2595,PART OF 10/8,3759,41304406,153.2900,1.5400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5434,413040217,2596,PART OF 10/8,3760,41304407,40.8800,1.4400,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8024,413040221,4531,35B/1,3633,41304130,16.7200,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5180,413050061,2324,261/15,3874,41305137,204.4800,1.3300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5185,413050065,2328,266/15,3876,41305139,113.7100,2.3100,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8032,413050112,4539,228/6,3850,41305113,1170.5800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8033,413050113,4540,239/1A,3858,41305121,745.5500,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8034,413050114,4541,310/19,3918,41305230,1336.1300,0.6100,0.0000,0.0000,True,,2013-07-01,,2022-10-21 00:00:00
8034,413050114,4541,310/19,3917,41305230,1379.6100,0.6300,0.0000,0.0000,True,,1873-01-01,2013-06-30,2022-10-21 00:00:00
8035,413050115,4542,235B/7,3929,41305241,651.8100,0.0300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4940,413060008,2098,318,4017,41306213,722.1400,0.5700,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5250,413060034,2392,319/A,4025,41306221,482.3200,0.1200,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5342,413060053,2480,M/s B.Pinto,3981,41306129,120.4000,0.3500,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8036,413060069,4543,21/A,3965,41306112,62.7100,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8037,413060070,4544,22/A,3966,41306113,114.4600,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8038,413060071,4545,103/F,3997,41306145,69.6800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8039,413060072,4546,104/F,4000,41306147,13.3800,1.0000,0.0000,0.0000,True,,2007-02-15,,2022-10-21 00:00:00
8039,413060072,4546,104/F,3999,41306147,139.3500,0.0000,0.0000,0.0000,True,,1873-01-01,2007-02-14,2022-10-21 00:00:00
8041,413060074,4548,91/E,4011,41306207,66.8900,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
8042,413060075,4549,324A/B,4028,41306224,1807.6400,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4992,413080004,4431,12/D,4040,41308110,139.0800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5317,413080048,2457,55/A,4083,41308204,193.3300,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4927,414040004,2085,13,4116,41404102,54.6300,2.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
7974,414040014,4482,12,4115,41404101,52.6800,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4916,414130002,2074,3,4257,41413103,796.8300,0.4300,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4918,414130004,2076,5,4256,41413102,449.9300,0.0800,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4919,414130005,2077,6,4279,41413125,235.2300,0.0200,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
4933,414130015,2091,29,4266,41413112,35.1200,1.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
5427,414140001,4457,LAND AT BI,4286,41414102,1207.0000,0.0000,0.0000,0.0000,True,,1873-01-01,,2022-10-21 00:00:00
