source_plot_id,plot_code,let_out_id,let_out_name,letout_status,tenancy_mapping_id,tenancy_id,unit_id,company_name,is_active,is_alloted,current_rent,current_rent_commercial,home_rate,non_home_rate,g_secrate,long_lease_years,agreement_start_date,agreement_end_date,lac_approval_date,chairman_approval_date,board_approval_date,tamps_approval_date,commencement_date,termination_date,is_upfront_premimum,upfront_premimum_amount,is_service_charge_applicable,percent_rate_revision,amount_rate_revision,update_timestamp
8078,104010246,4585,SOUTH OF F SHED,A,3405,10401134,4,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8082,104010250,4589,NORTH OF H SHED GRAIN DEPOTMSR,A,3747,10401143,4,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8084,104010252,4591,RR 1931,A,3749,10401210,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8085,104010253,4592,8 COAL DEPOT,A,3750,10401234,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8086,104010254,4593,13 AT COAL DEPOT,A,3751,10401239,4,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8087,104010255,4594,14 COAL DEPOT,A,1,10401240,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8088,104010256,4595,17 AT COAL DEPOT,A,3,10401243,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8089,104010257,4596,PLOT 18,A,5,10401244,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8090,104010258,4597,23(NORTH HALE OF 35),A,6,10401249,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8091,104010259,4598,25 WEST RD,A,7,10401250,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8093,104010261,4600,27 B COAL DEPOT,A,9,10401341,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8094,104010262,4601,28 C OF COAL DEPOT,A,10,10401346,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8099,104010267,4606,3 A AT COAL DEPOT,A,17,10401506,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8102,104010270,4609,I 2 & COAL DEPOT.,A,20,10401534,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8103,104010271,4610,C-2  COAL DEPOT,A,21,10401546,4,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8105,104010273,4612,A-3,A,23,10401627,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8106,104010274,4613,A-4,A,24,10401628,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8109,104010277,4616,ADDL.LAND OF EAST OF R R 1669,A,29,10401644,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8110,104010278,4617,ADDL.LAND EAST OF 1671,A,30,10401645,4,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
3606,205010002,1058,SITEA&B/STRIPX&Y,A,909,20501111,5,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:11:40.864000
3606,205010002,1058,SITEA&B/STRIPX&Y,A,5233,31202226,12,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-11-17 15:40:44.083000
3631,205010005,1068,OLD RR NO 1537,A,919,20501140,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
3631,205010005,1068,OLD RR NO 1537,A,5322,31202231,12,,True,True,,,,,,,,,,,,,,,False,,True,,,2024-03-01 17:44:32.243000
3632,205010006,1069,OLD RR NO 1655,A,920,20501141,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
3632,205010006,1069,OLD RR NO 1655,A,5241,31202232,12,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-06 02:38:47.761000
3645,205010008,4378,GARAGE NO 2 ATT.TO AFS QUARTER,A,3226,20501207,5,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
3646,205010009,4379,R R NO 1881,A,3227,20501210,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
3731,205010010,1105,2(SEWREE GADI ADDA),A,955,20501145,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
3731,205010010,1105,2(SEWREE GADI ADDA),A,4217,41304534,13,,False,True,,,,,,,,,,,,,,,False,,True,,,2022-11-28 14:29:11.996000
7545,205010021,2758,OLD RR NO 1692,A,2604,20501113,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7558,205010034,2771,RR NO 1724,A,2617,20501130,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7559,205010035,2772,RR NO 1647,A,2618,20501131,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7560,205010036,2773,RR NO 1581,A,2619,20501132,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7561,205010037,2774,RR NO 1540(ADDL LAND),A,2620,20501136,5,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
7561,205010037,4982,RR NO 1540(ADDL LAND),A,302,20501136,5,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
7561,205010037,5185,RR NO 1540(ADDL LAND),A,3632,20501136,5,,False,False,,,,,,,,,,,,,,,False,101.00,True,,,2022-05-31 11:43:37.247000
7561,205010037,5383,RR NO 1540(ADDL LAND),A,3835,20501136,5,,False,False,,,,,,,,,,,,,,,False,396.00,True,,,2022-05-31 11:43:37.247000
7563,205010039,2776,OLD RR NO 1547,A,2622,20501138,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7563,205010039,4984,OLD RR NO 1547,A,304,20501138,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7564,205010040,2777,OLD RR NO 1594,A,2623,20501139,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7564,205010040,4985,OLD RR NO 1594,A,305,20501139,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7565,205010041,2778,ADDL.LAND NORTH OF OLD RR 1655,A,2624,20501142,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7569,205010045,2782,ADDL LAND TO N OF OLD RR 1692,A,2628,20501218,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7571,205010047,2784,RR NO. 1836 & 1743,A,2630,20501225,5,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8112,205010051,4619,14 AT MANGANESE ORE DEPOT MSR,A,33,20501101,5,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8124,205010063,4631,GARRAGE NO 3 ATTACHED AFS QTRS,A,65,20501204,5,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8125,205010064,4632,26 ADJ.TO GARAGE 3 AT AFS QTRS,A,66,20501205,5,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8126,205010065,4633,GARRAGE 1 SOUTH OF EX.AFS.QTR.,A,67,20501206,5,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8128,205010067,4635,27 SEWREE TIMBER POND,A,69,20501211,5,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8129,205010068,4636,120 NEW PLOT 28,A,70,20501212,5,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8251,205020001,4757,OLD R R NO 876,A,194,20502220,5,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
5478,206010021,2684,21,A,2532,20601117,6,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:13:10.488000
5481,206010024,2687,26,A,2535,20601121,6,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:13:10.488000
5483,206010026,2689,29,A,2537,20601127,6,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:13:10.488000
5485,206010028,2691,31,A,2539,20601129,6,,True,True,,,,,,,,,,,,,,,False,,False,,,2023-12-18 12:06:45.050000
5486,206010029,2692,32,A,2540,20601130,6,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:13:10.488000
5490,206010033,2696,36,A,2544,20601134,6,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:13:10.488000
5503,206010046,2709,55,A,2557,20601209,6,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:13:10.488000
5522,206010061,2727,92,A,2574,20601234,6,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:13:10.488000
5544,206010082,2748,120,A,2594,20601311,6,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:13:10.488000
5545,206010083,2749,121,A,2595,20601312,6,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:13:10.488000
5545,206010083,5172,121,A,3618,20601312,6,,True,True,,,,,,,,,,,,,,,False,120.00,True,,,2024-03-01 17:34:59.053000
5545,206010083,5375,121,A,3827,20601312,6,,True,True,,,,,,,,,,,,,,,False,384.00,True,,,2024-03-01 17:34:59.053000
5547,206010085,2751,124,A,2597,20601315,6,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:13:10.488000
5547,206010085,5173,124,A,3619,20601315,6,,True,True,,,,,,,,,,,,,,,False,121.00,False,4.00,,2025-10-01 10:13:10.488000
5547,206010085,5376,124,A,3828,20601315,6,,True,True,,,,,,,,,,,,,,,False,385.00,False,4.00,,2025-10-01 10:13:10.488000
7575,206010089,2788,R R NO 1927,A,2634,20601106,6,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
8000,206010124,4507,24,A,3356,20601119,6,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8000,206010124,5454,24,A,3903,20601119,6,,False,False,,,,,,,,,,,,,,,False,113.00,False,,,2022-05-31 11:43:37.247000
8005,206010129,4512,100,A,3361,20601242,6,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8006,206010130,4513,RR NO 2005,A,3362,20601317,6,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
7947,206020006,4461,60    (OPEN STRIP),A,3310,20602103,6,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
5470,207010048,2676,5,A,2525,20701109,7,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:17:24.621000
5470,207010048,5164,5,A,3611,20701109,7,,True,True,,,,,,,,,,,,,,,False,129.00,True,4.00,,2025-10-01 10:17:24.621000
5470,207010048,5370,5,A,3822,20701109,7,,True,True,,,,,,,,,,,,,,,False,407.00,True,4.00,,2025-10-01 10:17:24.621000
5473,207010051,2679,12,A,2528,20701114,7,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:17:24.621000
7637,207010076,2850,203 & 210,A,2693,20701129,7,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:17:24.621000
7637,207010076,5212,203 & 210,A,3655,20701129,7,,True,True,,,,,,,,,,,,,,,False,157.00,True,4.00,,2025-10-01 10:17:24.621000
7637,207010076,5403,203 & 210,A,3855,20701129,7,,True,True,,,,,,,,,,,,,,,False,411.00,True,4.00,,2025-10-01 10:17:24.621000
7648,207010087,2861,220 QUAY STREET,A,2704,20701143,7,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:17:24.621000
7695,207010134,2908,R R 2004,A,2751,20701339,7,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:17:24.621000
7695,207010134,5259,R R 2004,A,3702,20701339,7,,True,True,,,,,,,,,,,,,,,False,212.00,True,4.00,,2025-10-01 10:17:24.621000
7695,207010134,5260,R R 2004,A,3703,20701339,7,,True,True,,,,,,,,,,,,,,,False,213.00,True,4.00,,2025-10-01 10:17:24.621000
7701,207010140,2914,328 SUPPLY OF RR 2004,A,2757,20701348,7,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:17:24.621000
7711,207010150,2924,334,A,2767,20701410,7,,True,True,,,,,,,,,,,,,,,False,,True,,,2024-03-01 17:36:40.195000
7711,207010150,6059,"L.F FOR OFFICE SPACE IN MARATHA MANDIR BLDG.
",A,5509,31209104,12,,True,True,,,,,,,,,,,,,,,False,,True,,,2024-03-01 17:44:32.243000
8007,207010151,4514,R R 1950,A,3453,20701139,7,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8007,207010151,5455,R R 1950,A,3904,20701139,7,,False,False,,,,,,,,,,,,,,,False,166.00,True,,,2022-05-31 11:43:37.247000
8008,207010152,4515,219 QUAY STREET,A,3454,20701142,7,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8009,207010153,4516,228 QUAY RD,A,3455,20701150,7,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8010,207010154,4517,278,A,3456,20701249,7,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8011,207010155,4518,294 B,A,2654,20701317,7,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
3695,208010030,1094,187A/1,A,945,20801429,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
3695,208010030,1094,187A/1,A,5332,41304345,13,,True,True,,,,,,,,,,,,,,,False,,True,,,2024-03-01 17:44:33.794000
4032,208010059,1173,32 AT PANTON BUNDER,A,1023,20801115,8,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
5509,208010097,2714,62,A,2561,20801149,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7712,208010099,2925,RRNO 2017 AT MAGAZINE STREET,A,2768,20801114,8,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7712,208010099,5265,RRNO 2017 AT MAGAZINE STREET,A,3708,20801114,8,,False,False,,,,,,,,,,,,,,,False,228.00,True,4.00,,2022-05-31 11:43:37.247000
7776,208010163,2989,118 KASSARA STREET,A,2832,20801305,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7779,208010166,2992,121 KASSARA STREET,A,2835,20801308,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7804,208010191,3017,148 QUAY STREET,A,4165,10101961,1,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-01 15:28:46.880000
7804,208010191,3017,148 QUAY STREET,A,2860,20801336,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7816,208010203,3029,161,A,4126,10104903,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7816,208010203,3029,161,A,2872,20801349,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7823,208010210,3036,COMPT 1&2,A,4132,10104910,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7823,208010210,3036,COMPT 1&2,A,2879,20801447,8,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8015,208010291,4522,46 MAGAZINE STREET,A,3461,20801130,8,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8017,208010293,4524, COMPTT 3,A,3463,20801448,8,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8019,208010295,4526,215,A,3465,20801501,8,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7904,208020001,3117,SHOP 4 BPT CHAWL WADI BUNDER,A,3002,20802101,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7905,208020002,3118,SHOP 5 WADI BR BPT CHAWL,A,3003,20802102,8,,True,True,,,,,,,,,,,,,,,False,,False,,,2023-12-28 12:53:02.420000
7906,208020003,3119,STALL NO 5 BPT CHAWL WADI BUND,A,4204,10104968,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7906,208020003,3119,STALL NO 5 BPT CHAWL WADI BUND,A,3004,20802103,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7907,208020004,3120,STALL NO.6 BPT WADI BUNDER,A,4205,10104969,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7907,208020004,3120,STALL NO.6 BPT WADI BUNDER,A,3005,20802104,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7908,208020005,3121,STALL 8 BPT CHAWL WADI BUNDER,A,4206,10104970,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7908,208020005,3121,STALL 8 BPT CHAWL WADI BUNDER,A,3006,20802105,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7909,208020006,3122,STALL 11 BPT CHAWL WADI BR,A,4207,10104971,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7909,208020006,3122,STALL 11 BPT CHAWL WADI BR,A,3007,20802106,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7910,208020007,3123,STALL 12 BPT WADI BR CHAWL,A,4174,10105901,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7910,208020007,3123,STALL 12 BPT WADI BR CHAWL,A,3008,20802107,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7913,208020010,3126,NEW SHOP NO 3,A,4028,10105903,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7913,208020010,3126,NEW SHOP NO 3,A,3011,20802111,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7914,208020011,3127,NEW SHOP NO 4,A,4177,10105904,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7914,208020011,3127,NEW SHOP NO 4,A,3012,20802112,8,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:24:25.773000
7915,208020012,3128,SHOP NO 5 WADI BR,A,4029,10105905,1,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:01:21.617000
7915,208020012,3128,SHOP NO 5 WADI BR,A,3013,20802113,8,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-18 12:20:10.782000
7916,208020013,3129,NEW SHOP NO 6 WADI BUNDER,A,4173,10105951,1,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-01 15:28:46.880000
7916,208020013,3129,NEW SHOP NO 6 WADI BUNDER,A,3014,20802114,8,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-18 12:20:10.782000
7917,208020014,3130,NEW SHOP NO 2,A,3994,10105952,1,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-01 15:28:46.880000
7917,208020014,3130,NEW SHOP NO 2,A,3015,20802115,8,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-18 12:20:10.782000
4230,309010007,1249,121,A,1098,30901421,9,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:32:47.382000
4230,309010007,5078,121,A,3523,30901421,9,,True,True,,,,,,,,,,,,,,,False,290.00,True,4.00,,2025-10-01 10:32:47.382000
4230,309010007,5323,121,A,3774,30901421,9,,True,True,,,,,,,,,,,,,,,False,470.00,True,4.00,,2025-10-01 10:32:47.382000
4234,309010010,1253,159,A,1102,30901428,9,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
4234,309010010,5080,159,A,3525,30901428,9,,False,False,,,,,,,,,,,,,,,False,292.00,True,,,2022-05-31 11:43:37.247000
4234,309010010,5325,159,A,3776,30901428,9,,False,False,,,,,,,,,,,,,,,False,293.00,True,,,2022-05-31 11:43:37.247000
4234,309010010,5326,159,A,3777,30901428,9,,False,False,,,,,,,,,,,,,,,False,472.00,True,,,2022-05-31 11:43:37.247000
4236,309010012,1255,161,A,1104,30901426,9,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:32:47.382000
4284,309010014,1442,"120 121-A,121-B,122 & 119",A,1293,30901417,9,,True,True,,,,,,,,,,,,,,,False,,True,,,2024-03-01 15:02:10.650000
4288,309010015,1443,124 & 125,A,1294,30901402,9,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:32:47.382000
4288,309010015,5083,124 & 125,A,3528,30901402,9,,True,True,,,,,,,,,,,,,,,False,285.00,True,4.00,,2025-10-01 10:32:47.382000
4288,309010015,5328,124 & 125,A,3779,30901402,9,,True,True,,,,,,,,,,,,,,,False,465.00,True,4.00,,2025-10-01 10:32:47.382000
4583,309010045,1755,OLD RR 1616,A,1604,30901149,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
4633,309010056,1800,PLOT NO 59 AT MANSON ROAD,A,1648,30901247,9,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2025-10-01 10:32:47.382000
4639,309010060,1804,PLOT NO 78,A,1652,30901309,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
4661,309010072,1825,PT SHED ON PLOT NO.70,A,1673,30901306,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
7985,309010095,4492,FML PLOT 42 AT MANSON ROAD,A,3341,30901219,9,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8134,309010099,4641,PLOT NO 48 AT MANSON ROAD,A,75,30901244,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8134,309010099,5469,PLOT NO 48 AT MANSON ROAD,A,3915,30901244,9,,False,False,,,,,,,,,,,,,,,False,274.00,True,4.00,,2022-05-31 11:43:37.247000
8134,309010099,5470,PLOT NO 48 AT MANSON ROAD,A,3916,30901244,9,,False,False,,,,,,,,,,,,,,,False,455.00,True,4.00,,2022-05-31 11:43:37.247000
8136,309010101,4643,PLOT NO.60 AT MANSION ROAD,A,77,30901248,9,,True,True,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8141,309010106,4648,PLOT NO 118,A,82,30901338,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8152,309010117,4659,62 & 63,A,91,30901418,9,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
8152,309010117,5474,62 & 63,A,3920,30901418,9,,False,False,,,,,,,,,,,,,,,False,289.00,True,,,2022-05-31 11:43:37.247000
8152,309010117,5475,62 & 63,A,3921,30901418,9,,False,False,,,,,,,,,,,,,,,False,469.00,True,,,2022-05-31 11:43:37.247000
8153,309010118,4660,3,A,92,30901423,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8153,309010118,5476,3,A,3922,30901423,9,,False,False,,,,,,,,,,,,,,,False,291.00,True,4.00,,2022-05-31 11:43:37.247000
8153,309010118,5477,3,A,3923,30901423,9,,False,False,,,,,,,,,,,,,,,False,471.00,True,4.00,,2022-05-31 11:43:37.247000
8154,309010119,4661,"114,115,116,117coterminous with plt 159&159A",A,93,30901468,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8218,309010142,4724,OLD R R 1829,A,159,30901223,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8232,309010147,4738,OLD RR 1622,A,173,30901144,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8233,309010148,4739,OLD R R 1866,A,174,30901145,9,,False,False,,,,,,,,,,,,,,,False,,True,4.00,,2022-05-31 11:43:37.247000
8234,309010149,4740,OLD RR 1621 MANSON ROAD,A,175,30901146,9,,False,False,,,,,,,,,,,,,,,False,,True,,,2022-05-31 11:43:37.247000
4224,310010002,1243,92,A,1092,31001411,10,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
4224,310010002,5074,92,A,3519,31001411,10,,False,False,,,,,,,,,,,,,,,False,297.00,False,4.00,,2022-05-31 11:43:37.247000
4231,310010004,1250,121,A,1099,31001509,10,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:36:39.995000
4302,310010026,1457,161 SURAT STREET,A,1308,31001426,10,,True,True,,,,,,,,,,,,,,,False,,False,4.00,,2025-10-01 10:36:39.995000
7919,310010209,3132,13 SHOLAPUR ST,A,3995,10105954,1,,True,True,,,,,,,,,,,,,,,False,,True,,,2023-12-01 15:28:46.880000
7919,310010209,3132,13 SHOLAPUR ST,A,3017,31001137,10,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
7919,310010209,5290,13 SHOLAPUR ST,A,3733,31001137,10,,False,False,,,,,,,,,,,,,,,False,295.00,False,4.00,,2022-05-31 11:43:37.247000
8155,310010213,4662,4 SOUTH ELPHISTON BRIDGE,A,94,31001104,10,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
8161,310010219,4668,13 POONA ST(NORTH),A,100,31001138,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8162,310010220,4669,13 BET.SHOLAPUR & POONA ST.,A,101,31001139,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8171,310010229,4678,RR 1085 THANA STREET,A,110,31001150,10,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
8172,310010230,4679,62 BARODA ST,A,111,31001228,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8173,310010231,4680,62/3 BARODA ST,A,112,31001234,10,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
8174,310010232,4681,YT 76,A,113,31001327,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8175,310010233,4682,Y T 33,A,114,31001350,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8177,310010235,4684,87/72,A,116,31001407,10,,False,False,,,,,,,,,,,,,,,False,,False,,,2022-05-31 11:43:37.247000
8178,310010236,4685,FINAL PLOT NO 80/A,A,117,31001408,10,,False,False,,,,,,,,,,,,,,,False,,False,4.00,,2022-05-31 11:43:37.247000
